SP.ADO.TFRT,ER.H2O.FWTL.ZS,SH.STA.BRTC.ZS,EN.ATM.CO2E.PC,SP.DYN.CONU.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,SP.DYN.TFRT.IN,AG.LND.FRST.K2,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GNP.ATLS.CD,NY.GNP.MKTP.PP.CD,SH.IMM.MEAS,SI.DST.FRST.20,NY.GDP.DEFL.KD.ZG,SP.DYN.LE00.IN,MS.MIL.XPND.GD.ZS,IT.CEL.SETS.P2,SH.DYN.MORT,SM.POP.NETM,DT.ODA.ALLD.CD,BX.TRF.PWKR.CD.DT,EN.POP.DNST,SP.POP.GROW,SP.POP.TOTL,SI.POV.DDAY,SI.POV.NAHC,SH.DYN.AIDS.ZS,SH.STA.MALN.ZS,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.ENR.PRSC.FM.ZS,SE.SEC.ENRR,IQ.SCI.OVRL,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,ER.PTD.TOTL.ZS,SP.URB.GROW
3.958,..,..,4.863557846,53,2253.660958,1720.549744,2.02,..,1.24E+11,11.08214232,1200,..,1.21E+11,..,..,..,5.495390076,71.27658537,0.836230313,..,21,822703,..,..,274.6795746,0.932605318,100725000,..,..,..,..,..,..,..,..,..,377800,..,..,2.107556755
4.0882,..,..,5.566593157,..,2513.333531,1938.456833,2.13,..,1.47E+11,12.88246814,1430,..,1.45E+11,..,..,..,4.918863182,71.61121951,0.793866529,..,19.6,..,..,..,275.5958549,0.333026385,101061000,..,..,..,..,..,..,..,..,..,377800,..,..,1.477269426
4.2184,..,..,6.338523165,52.1,2863.179933,2193.610127,2.13,..,1.72E+11,12.47789451,1660,..,1.72E+11,..,..,..,4.433398705,71.83878049,0.772551017,..,18.5,..,..,..,281.3526043,2.067320348,103172000,..,..,..,..,..,..,..,..,..,377800,..,..,3.178929097
4.3486,..,..,7.368088744,..,3222.003929,2458.357094,2.135,..,2.13E+11,0.399050645,1830,..,1.91E+11,..,..,..,22.97269311,71.9502439,0.773230313,0,17.4,..,..,..,284.5514044,1.13052183,104345000,..,..,..,..,..,..,..,..,..,377800,..,..,2.214608798
4.4788,..,..,7.545561028,52.6,3415.688241,2531.088536,2.16,..,2.40E+11,4.698992042,2120,..,2.24E+11,..,..,..,5.091351937,72.88292683,0.824119314,..,16.5,..,..,..,288.238342,1.287379355,105697000,..,..,..,..,..,..,..,..,..,377800,..,..,2.379106358
4.609,..,..,7.961462468,..,3737.265366,2667.04675,2.14,..,3.18E+11,8.413547255,2720,..,2.92E+11,..,..,..,5.60442162,73.50658537,0.842475302,..,15.7,714937,..,..,292.3840698,1.400779181,107188000,..,..,..,..,..,..,..,..,..,377800,10.49696523,..,2.476632701
4.4342,..,..,8.472958752,59.3,4090.998251,2964.208218,2.14,..,4.32E+11,8.032599975,3640,..,3.93E+11,..,..,..,12.70539616,73.75756098,0.815014489,..,14.9,..,..,..,294.8145117,0.827813913,108079000,..,..,..,..,..,..,..,..,..,377800,11.69104007,..,1.867966255
4.2594,..,..,8.313879441,..,3967.084839,2924.245711,2.05,..,4.80E+11,-1.225239828,4430,..,4.88E+11,..,..,..,20.81005042,74.39390244,0.862068323,..,14.1,..,..,..,300.4964539,1.908956846,110162000,..,..,..,..,..,..,..,..,..,377800,11.28771453,..,2.921062892
4.0846,..,..,7.77267069,60.5,4028.667143,2725.159326,1.909,..,5.22E+11,3.091575916,5150,..,5.76E+11,..,..,..,7.177440853,75.05731707,0.907387057,0,13.3,..,..,..,305.4297408,1.60110038,111940000,..,..,..,..,..,..,..,..,..,377800,9.353491528,..,2.584577924
3.9098,..,..,8.059719431,..,4310.620638,2876.800853,1.85,..,5.86E+11,3.974984091,5410,..,6.10E+11,..,..,..,8.007886486,75.45682927,0.891651108,0,12.5,..,..,..,307.6971351,0.739620035,112771000,..,..,..,..,..,..,..,..,..,377800,9.130877353,..,1.04029301
3.735,..,..,8.213496439,60.4,4444.771348,2899.904218,1.8,..,7.21E+11,4.39033795,5950,..,6.77E+11,..,..,..,6.74910663,75.89829268,0.890681062,0,11.8,205006,..,90000000,310.7614629,0.963675751,113863000,..,..,..,..,..,..,..,..,..,377800,9.162325615,..,1.040018646
3.8548,..,..,7.866857247,..,4670.1074,2898.338814,1.79,..,1.01E+12,5.271941503,7450,..,8.57E+11,..,..,..,4.60375829,76.03829268,0.891286374,0,11.1,..,..,130000000,313.5862445,0.904880694,114898000,..,..,..,..,..,..,..,..,..,377800,9.253830231,..,0.9811659
3.9746,..,..,8.24734789,62.2,4862.75999,3044.052844,1.77,..,1.06E+12,5.484041832,9450,..,1.09E+12,..,..,..,2.75163103,76.33756098,0.907392111,0,10.5,..,..,160000000,316.239083,0.842409475,115870000,..,..,..,..,..,..,..,..,..,377800,9.945268975,..,0.918636227
4.0944,..,..,8.114017015,..,4717.687657,2950.135346,1.75,..,1.11E+12,2.817591208,10860,..,1.27E+12,..,69,..,5.437983897,76.09170732,0.906794213,0,9.9,..,..,140000000,318.8151788,0.784007592,116782000,..,..,..,..,..,..,..,..,..,377800,10.53000745,..,0.85886341
4.2142,..,..,7.901592054,..,4754.377465,2864.368651,1.74,..,1.22E+12,4.209336465,11120,..,1.31E+12,..,68,..,2.926832565,76.41439024,0.916648153,0.011180563,9.3,..,..,190000000,321.0917031,0.738816652,117648000,..,..,..,..,..,..,..,..,..,377800,10.97977277,..,0.867384493
4.334,20.51162791,..,7.599902312,..,4696.620486,2840.608439,1.77,..,1.13E+12,3.312456737,10550,..,1.25E+12,..,66,..,1.744968724,76.92292683,0.926375567,0.016557802,8.8,50002,..,210000000,323.4543965,0.678537273,118449000,..,..,..,..,..,..,..,..,..,377800,10.96142005,..,0.82265258
4.2592,..,..,7.411085746,..,4960.933766,2823.877099,1.8,..,1.24E+12,3.523044985,10270,..,1.22E+12,..,70,..,0.945659652,76.96146341,0.952297427,0.022584517,8.3,..,..,180000000,325.6663026,0.681511043,119259000,..,..,..,..,..,..,..,..,..,377800,10.85695109,..,0.825418326
4.1844,..,..,7.833248279,57.3,5184.888933,3017.815203,1.81,..,1.32E+12,4.501994816,10520,..,1.26E+12,..,73,..,1.47338183,77.36536585,0.958404159,0.033329684,7.9,..,..,210000000,329.0869208,0.634413291,120018000,..,..,..,..,..,..,..,..,..,377800,11.13029638,..,0.778114359
4.1096,..,..,7.580675398,..,5327.798665,3005.238104,1.76,..,1.40E+12,5.233380947,11480,..,1.39E+12,..,73,..,1.260149564,77.6504878,0.959397914,0.050704164,7.5,..,..,..,331.195831,0.611368674,120754000,..,..,..,..,..,..,..,..,..,377800,11.4448913,..,0.753558594
4.0348,..,..,7.53411367,62.8,5327.79113,3020.560481,1.72,..,2.08E+12,3.326525616,13850,..,1.68E+12,..,74,..,1.612202151,78.06463415,0.962811252,0.07765218,7.1,..,..,..,333.1285988,0.609299871,121492000,..,..,..,..,..,..,..,..,..,377800,11.31142806,..,0.769511741
3.96,..,..,7.418518417,64.5,5639.948891,3044.115086,1.69,..,2.53E+12,4.73066586,18180,..,2.22E+12,..,75,..,-0.157893903,78.48365854,0.965510913,0.122507256,6.8,-298339,..,..,334.8628634,0.491825133,122091000,..,..,..,..,..,..,..,..,..,377800,12.14666957,..,0.656977705
3.9178,..,..,8.066694192,56.3,5904.789867,3242.678688,1.66,..,3.07E+12,6.785020109,24910,..,3.05E+12,..,76,..,0.62529343,78.39926829,0.949708859,0.19653593,6.6,..,..,..,336.2945694,0.426638544,122613000,..,..,..,..,..,..,..,..,..,377800,12.45397461,..,0.590221814
3.8756,..,..,8.329948098,..,6236.922902,3350.726291,1.57,..,3.05E+12,4.858037686,27000,..,3.32E+12,..,77,..,2.108890015,78.81804878,0.940781036,0.394618604,6.4,..,..,..,337.6741635,0.40939466,123116000,..,..,..,..,..,..,..,..,..,377800,12.4177461,..,0.571416062
3.8334,..,99.9,8.873292835,57.9,6805.540041,3551.161773,1.54,249500,3.13E+12,4.892713066,27810,19710,3.44E+12,2.44E+12,73,..,2.605305178,78.83682927,0.941791766,0.697222061,6.3,..,..,..,338.8288535,0.341370597,123537000,..,..,0.1,..,..,..,..,..,..,377800,12.94728825,..,0.504422185
3.7912,..,..,8.871630055,..,7009.029946,3575.246092,1.53,249425.9961,3.58E+12,3.417496762,28590,21000,3.54E+12,2.60E+12,71,..,2.927848037,79.10073171,0.940821904,1.103106152,6.2,..,..,508114349.4,339.8820625,0.310355946,123921000,..,..,0.1,..,..,..,..,..,..,377800,13.13318922,..,0.483469291
3.749,21.25581395,..,9.046579237,64,7034.613496,3649.944321,1.502,249351.9922,3.91E+12,0.848069581,30590,21640,3.80E+12,2.69E+12,69,..,1.666638728,79.15390244,0.94831244,1.366414488,6.1,46286,..,581996643.1,340.7268239,0.248237081,124229000,..,..,0.1,..,..,..,..,..,..,377800,11.62717415,..,0.424917159
3.8698,..,..,8.912179795,..,7094.012976,3664.568358,1.458,249278.0078,4.45E+12,-0.517919847,33430,21990,4.16E+12,2.74E+12,68,..,0.568373362,79.29365854,0.950663825,1.695498287,6,..,..,776544982.9,341.5688426,0.246819413,124536000,..,..,0.1,..,..,..,..,..,..,377800,11.59076179,..,0.421901556
3.9906,..,..,9.389452085,58.6,7522.571042,3850.962444,1.5,249204.0039,4.91E+12,0.993066363,36980,22590,4.62E+12,2.82E+12,81,..,0.265515049,79.68707317,0.9228718,3.436145564,5.9,..,..,874147338.9,342.7345036,0.340685789,124961000,..,..,0.1,..,..,..,..,..,..,377800,11.07304595,..,0.514176703
4.1114,..,99.9,9.434444176,..,7695.716643,3935.994754,1.422,249130,5.45E+12,2.742140322,42110,23610,5.28E+12,2.96E+12,93,..,-0.533459697,79.53634146,0.916876617,9.268462106,5.7,..,..,1150964233,344.0455293,0.381789601,125439000,..,..,0.1,..,..,..,..,..,..,377800,10.95823033,..,0.554981094
4.2322,..,100,9.579507892,56.6,7835.41274,4008.476236,1.425,249055.9961,4.83E+12,3.099999291,43150,24800,5.43E+12,3.12E+12,94,..,-0.496487072,80.2002439,0.911247076,21.24576848,5.5,..,..,500165527.2,345.0123457,0.25318888,125757000,..,..,0.1,..,..,..,..,..,..,377800,10.81457851,..,0.418403625
4.353,20.74186047,..,9.525758078,60.4,7991.00407,4041.16767,1.388,248981.9922,4.41E+12,1.076045234,40040,25470,5.05E+12,3.21E+12,94,..,0.503830133,80.42414634,0.920437898,30.14663692,5.2,-100333,..,614882056.3,345.8353909,0.238271218,126057000,..,..,0.1,..,..,..,..,..,..,377800,10.65163323,..,0.400657298
4.6142,..,..,9.160044153,54.1,8003.955696,3955.627627,1.384,248908.0078,4.03E+12,-1.128409829,34450,25380,4.35E+12,3.21E+12,95,..,-0.045119614,80.50146341,0.938594775,37.21565997,5,..,..,553758614.7,346.776406,0.27172961,126400000,..,..,0.1,..,..,..,..,..,..,377800,10.06753658,..,0.432577327
4.8754,..,..,9.448842945,..,8147.38887,4011.224779,1.342,248834.0039,4.56E+12,-0.251954272,33780,25630,4.28E+12,3.25E+12,95,..,-1.309492414,80.57073171,0.945248337,44.64568332,4.7,..,..,566473894.7,347.4101509,0.182586374,126631000,..,..,0.1,..,..,..,..,..,..,377800,9.773313592,..,0.341902111
5.1366,..,99.8,9.622351624,55.9,8299.409506,4083.831697,1.359,248760,4.89E+12,2.779632825,36230,27220,4.60E+12,3.45E+12,96,..,-1.383685532,81.07609756,0.931136156,52.36997183,4.5,..,..,773406710.4,347.9917695,0.167275578,126843000,..,..,0.1,..,..,..,..,..,..,377800,10.37225701,..,0.327609575
5.3978,..,99.8,9.464308709,..,8162.014644,4008.268032,1.33,248878.0078,4.30E+12,0.406335903,36770,27890,4.68E+12,3.55E+12,98,..,-1.104516896,81.41707317,0.947079856,58.58344329,4.3,..,..,1249546432,348.8312757,0.240952588,127149000,..,..,0.1,..,..,..,..,..,..,377880,9.895928337,..,1.931623759
5.659,19.64186047,99.8,9.573130135,..,8266.099102,3991.977567,1.32,248995.9961,4.12E+12,0.117992777,34790,28560,4.43E+12,3.64E+12,98,..,-1.458286043,81.56341463,0.955834672,63.42667271,4.1,164199,..,1126867033,349.6433471,0.232527187,127445000,..,..,0.1,..,..,..,..,..,..,377890,9.061598934,..,2.28287211
5.55,..,99.8,9.725282059,..,8164.933682,3953.184508,1.29,249114.0039,4.45E+12,1.528220148,35070,29380,4.48E+12,3.75E+12,98,..,-1.616981143,81.76,0.955673906,67.66835986,4,..,..,811141120.6,350.3923182,0.213980949,127718000,..,..,0.1,..,..,..,..,..,..,377900,8.91896344,..,2.093400149
5.441,..,99.8,9.909203497,52,8393.257723,4078.210542,1.29,249231.9922,4.82E+12,2.204687882,38350,30920,4.90E+12,3.95E+12,98,..,-1.100735877,82.0302439,0.941607638,71.35023936,3.9,..,..,773574711.1,350.5102881,0.033662258,127761000,..,..,0.1,..,..,..,..,..,..,377910,9.352694056,..,1.754431988
5.332,..,99.8,9.698882518,54.3,8539.010589,4062.979049,1.26,249350,4.76E+12,1.662670405,40560,32350,5.18E+12,4.13E+12,98,..,-1.037434652,81.92512195,0.931581653,75.18656608,3.7,..,..,904981240.7,350.5432099,0.009392097,127773000,..,..,0.1,..,..,..,..,..,..,377910,10.13701108,..,1.577840667
5.223,..,99.8,9.632048618,..,8542.478139,4053.883437,1.32,249411.9922,4.53E+12,1.420006556,39930,33960,5.11E+12,4.34E+12,97,..,-0.883377798,82.32195122,0.917197038,77.73234294,3.6,..,..,1176988480,350.7654321,0.063373589,127854000,..,..,0.1,..,..,..,..,..,..,377920,10.51274133,..,1.380580981
5.114,19.24418605,99.8,9.782963899,..,8710.025703,4012.654245,1.34,249474.0039,4.52E+12,1.654183881,38740,35540,4.96E+12,4.55E+12,96,..,-0.729479771,82.50707317,0.897626654,83.53615919,3.5,277580,..,1383930644,351.1687243,0.114908848,128001000,..,..,0.1,..,..,..,..,..,..,377930,10.10618629,..,1.288009098
4.987,..,99.8,9.449533972,..,8270.007731,3858.434521,1.37,249535.9961,5.04E+12,-1.0935406,38850,35710,4.98E+12,4.57E+12,95,6.4,-0.980895409,82.58756098,0.920247843,85.88467316,3.4,..,..,1732378923,351.3388203,0.048425395,128063000,0.5,..,0.1,..,..,..,..,..,..,377940,8.931591654,..,1.128273231
4.86,..,99.8,8.620816388,..,8020.273806,3678.511133,1.37,249598.0078,5.23E+12,-5.416412797,38800,34010,4.97E+12,4.35E+12,94,..,-0.611272559,82.93146341,0.983777357,90.4633869,3.3,..,..,1594532178,351.2949246,-0.012494631,128047000,..,..,0.1,..,..,..,..,..,..,377946.9922,8.36891038,..,0.976949089
4.733,..,99.8,9.148316038,..,8594.909034,3893.266604,1.39,249660,5.70E+12,4.191739259,43440,35890,5.56E+12,4.60E+12,94,8.2,-1.895163535,82.84268293,0.958851325,95.9116759,3.2,..,..,1684468955,351.309834,0.017960542,128070000,0,..,0.1,3.4,..,..,..,..,..,377950,8.809784435,..,0.928359533
4.606,..,99.8,9.317426666,..,8099.598695,3610.812169,1.39,249644.0039,6.16E+12,-0.11542134,46880,36790,5.99E+12,4.70E+12,94,..,-1.674325774,82.59121951,0.986806293,103.3168827,3.4,..,..,2131729225,350.654908,-0.185226486,127833000,..,..,0.1,..,..,..,..,..,..,377955,9.356818207,..,0.097376604
4.479,18.88837209,99.8,9.63862829,..,7998.346771,3537.36317,1.41,249628.0078,6.20E+12,1.495089586,49480,38190,6.32E+12,4.87E+12,96,..,-0.761554976,83.09609756,0.967427083,109.8935958,3,358133,..,2539577665,350.0905201,-0.159710676,127629000,..,..,0.1,..,..,..,..,..,..,377960,9.682412944,..,-0.073000997
4.3392,..,..,9.780815065,..,7988.58331,3567.629354,1.43,249611.9922,5.16E+12,2.000267841,48280,40280,6.15E+12,5.13E+12,95,7.7,-0.333177012,83.33195122,0.950865861,115.2542733,2.9,..,..,2363853398,349.5858021,-0.144271883,127445000,0.7,..,0.1,..,..,..,..,..,..,377961.9922,10.36061765,..,-0.05873318
4.1994,..,99.8,9.538706103,54.7,7819.714636,3470.763129,1.42,249595.9961,4.85E+12,0.374719476,43950,40590,5.59E+12,5.17E+12,98,..,1.745314197,83.58780488,0.966999334,123.1631952,2.8,..,..,3733912542,349.1222295,-0.132694222,127276000,..,..,0.1,..,..,..,..,..,..,377961.9922,11.46920658,..,-0.047229106
4.0596,..,99.9,..,39.8,..,3428.557216,1.45,249580,4.39E+12,1.222921041,38840,41950,4.94E+12,5.33E+12,96,..,2.145396779,83.79390244,0.958050431,125.4518632,3,..,..,3325097903,348.7519201,-0.106124994,127141000,..,..,0.1,..,..,..,..,..,..,377971.0156,11.42357202,..,-0.021827026
3.9198,..,..,..,..,..,..,1.44,249564.0039,4.93E+12,0.609093181,37880,42500,4.81E+12,5.40E+12,96,..,0.267580429,83.98487805,0.939582603,130.5952482,2.7,..,..,3830448522,348.350096,-0.115284177,126994511,..,..,0.1,..,..,..,..,..,..,377970,11.15496587,2.091836213,-0.032150224
3.78,..,..,..,..,..,..,1.43,..,4.86E+12,1.928757251,38470,43490,4.88E+12,5.51E+12,97,..,-0.220084775,84.0997561,0.930768157,135.5186644,2.6,357800,..,4443028775,347.7775867,-0.164484036,126785797,..,..,0.1,..,..,..,..,..,..,377970,11.64194651,10.02628871,-0.079234712
3.6644,..,..,..,..,..,..,1.42,..,4.97E+12,0.788455876,41310,44380,5.23E+12,5.62E+12,97,..,-0.08566228,84.21097561,0.923839536,141.4069924,2.5,..,..,4365520653,347.0734584,-0.202670345,126529100,..,..,0.1,..,..,..,..,..,..,377970,..,10.02628871,-0.11421871
59.432,..,..,4.867069736,..,2457.205498,1685.788431,4.03,..,5485854792,..,..,..,..,..,..,..,..,71.23658537,2.69073316,0,27.9,..,..,..,..,1.730890137,2371800,..,..,..,..,..,..,..,..,..,..,..,..,2.405597111
58.768,..,..,4.863166095,..,2616.853329,1763.259908,3.975,..,5670064168,..,..,..,..,..,..,..,..,70.98536585,2.485627021,..,26.9,..,..,..,9.189548441,1.999440499,2419700,..,..,..,..,..,..,..,..,..,267710,..,..,2.690439427
58.104,..,..,4.516526591,..,2751.813054,1791.461322,4.107,..,6077496268,..,..,..,..,..,..,..,..,71.23170732,2.309936646,..,25.8,54391,..,..,9.426151684,2.542112124,2482000,..,..,..,..,..,..,..,..,..,267710,..,..,3.333503915
59.8858,..,..,4.830336124,..,3078.837191,1924.229007,3.989,..,6638937283,..,..,..,..,..,..,..,..,71.2804878,2.198289031,..,24.7,..,..,..,9.615282367,1.986582544,2531800,..,..,..,..,..,..,..,..,..,267710,..,..,2.757586432
61.6676,..,..,5.069180011,..,3250.560842,2176.168871,3.733,..,7274144351,..,..,..,..,..,..,..,..,71.32926829,2.472833658,..,23.8,..,..,..,9.818844708,2.094972265,2585400,..,..,..,..,..,..,..,..,..,267710,..,..,2.847334291
63.4494,..,..,5.212262974,..,3513.163902,2241.41569,3.54,..,5654463586,..,..,..,..,..,..,..,..,71.22682927,2.355558421,0,23.1,..,..,..,9.982150317,1.649506117,2628400,..,..,..,..,..,..,..,..,..,267710,..,..,2.379736049
65.2312,..,..,5.237592586,..,3677.641167,2286.231175,3.41,..,5863733231,..,..,..,..,..,..,..,..,71.12439024,2.639267145,..,22.5,..,..,..,10.16254605,1.791047632,2675900,..,..,..,..,..,..,..,..,..,267710,..,..,2.460637846
67.013,..,..,5.007613524,..,3712.418781,2188.693513,3.354,..,5961418094,..,..,..,..,..,..,..,..,71.47317073,2.623715037,..,22,-2624,..,..,10.34560024,1.785232597,2724100,..,..,..,..,..,..,..,..,..,267710,..,..,2.326406083
66.6118,..,..,4.907836687,..,3880.499254,2319.300244,3.332,..,5180597621,..,..,..,..,..,..,..,..,71.12439024,2.727682597,..,21.6,..,..,..,10.43674756,0.877166547,2748100,..,..,..,..,..,..,..,..,..,267710,..,..,1.407994338
66.2106,..,..,5.147130698,..,4087.925563,2374.228578,3.269,..,5761588762,..,..,..,..,..,..,..,..,71.47317073,2.566225166,..,21.2,..,..,..,10.53055334,0.894787618,2772800,..,..,..,..,..,..,..,..,..,267710,..,..,1.414146295
65.8094,..,..,5.050328032,..,4271.533782,2457.81727,3.158,..,6495605290,..,..,..,..,..,..,..,..,71.27317073,2.632030178,0,20.8,..,..,..,10.67449014,1.357592266,2810700,..,..,..,..,102.15159,110.55664,0.98256,76.74888,..,267710,..,..,1.86560804
65.4082,..,..,5.278783386,..,4694.006309,2393.107256,3.194,..,7911136757,3.785458236,..,..,..,..,..,..,13.88027368,71.77317073,2.316700611,..,20.3,..,..,..,10.83513729,1.493750959,2853000,..,..,..,..,104.20764,108.65749,0.98129,77.48313,..,267710,..,..,1.967320426
65.007,..,..,5.577719274,..,5306.656565,2617.161059,3,..,9567331065,5.119107873,3000,..,8724132715,..,..,..,9.243589046,71.82926829,2.183267941,..,19.9,76678,..,107568000.8,11.02844556,1.768358888,2903900,..,..,..,..,106.13786,107.06721,0.98569,78.38482,..,267710,24.46646341,..,2.170061841
60.7994,..,..,6.14695843,..,5525.95144,2662.050789,2.696,..,12802281898,7.80027859,3990,..,11811309437,..,..,..,8.425157597,71.66829268,1.973040548,..,19.4,..,..,156077774,11.24643956,1.95737,2961300,..,..,..,..,105.16178,105.85282,0.98932,78.92996,..,267710,26.05151614,..,2.350128947
56.5918,..,..,6.203229487,..,5461.520654,2882.552502,2.57,..,13940981798,5.993440016,4930,..,14907584863,..,..,..,3.666190023,71.92439024,2.0653789,..,18.8,..,..,162146469.1,11.48342258,2.085288594,3023700,..,..,..,..,102.15684,105.32563,0.98946,79.27638,..,267710,28.35806133,..,2.472910041
52.3842,..,..,5.923148779,..,5795.465603,2772.282119,2.331,..,12861983284,-1.731682871,4970,..,15317871389,..,..,..,14.62590675,72.2195122,2.084761742,0,18.3,..,..,157393798.8,11.70901219,1.945433727,3083100,..,..,..,..,99.93632,106.73169,0.9931,80.98409,..,267710,27.9768177,..,2.325494441
48.1766,..,..,6.184562611,70.1,6094.840058,2928.693136,2.273,..,13604832424,0.928812215,4650,..,14465771384,..,..,..,21.49187074,72.42195122,1.936032905,0,17.7,..,..,127377281.2,11.81307204,0.884790066,3110500,..,..,..,..,99.2213,108.1348,0.9958,82.83565,..,267710,27.55657405,..,1.191189779
43.969,..,..,6.506157298,..,6149.926287,3055.081085,2.229,..,15446825318,-3.93633787,4550,..,14184456765,..,..,..,16.61410042,72.16829268,2.115898464,0,17.1,-74794,..,143645858.8,11.84991075,0.311361736,3120200,..,..,..,..,100.60518,109.01904,0.99755,82.37553,..,267710,29.60429585,..,0.431733789
41.7428,..,..,5.769779892,..,6150.519031,3031.799308,2.07,..,18530518395,0.317192783,5230,..,16330558250,..,..,..,12.98305657,73.0195122,2.209871447,0,16.6,..,..,155533096.3,11.85370856,0.032044093,3121200,..,..,..,..,101.6141,109.22726,..,..,..,267710,28.21206994,..,0.153481565
39.5166,..,..,5.299398842,..,6180.443873,2834.458025,2.12,..,20731243113,2.192322923,6530,..,20301418912,..,..,..,14.22453768,73.06829268,2.159636272,0,16.1,..,..,207459869.4,11.80737534,-0.391641218,3109000,..,..,..,..,103.45796,108.74027,1.00166,81.83121,..,267710,29.15539235,..,-0.272761854
37.2904,..,..,5.608463812,..,6343.602429,2886.324007,2.03,..,23244547385,1.284145662,7670,..,23878661166,..,80,..,14.90443647,72.82926829,3.022790536,0,15.6,..,..,256152557.4,11.82218678,0.125363651,3112900,..,..,..,..,..,107.11984,1.00065,81.34796,..,267710,29.32408868,..,0.245272689
35.0642,..,..,5.288863324,..,6496.847899,2849.9856,2.01,..,24417617184,4.655956872,8240,..,25746814685,..,77,..,16.34663118,73.62195122,2.729375067,0,15.2,..,..,259673492.4,11.86776043,0.384751509,3124900,..,..,..,..,..,104.74889,1.00021,81.93408,..,267710,30.05319149,..,0.484188041
32.838,0.366972477,..,5.779176198,..,6872.405817,3012.971389,1.95,..,24164603059,0.929772182,7860,..,24794101338,..,74,..,12.08524933,73.72439024,2.582858416,0,14.8,-2908,..,294577362.1,11.98625195,0.993480548,3156100,..,..,..,..,..,104.28908,1.00311,82.53254,..,267710,30.50816806,..,1.042585426
32.6432,..,..,5.615176132,..,7299.409246,3076.758666,1.92,..,24309279706,3.490676681,7370,..,23592335331,..,71,..,7.72615543,73.77560976,2.43835931,0,14.5,..,..,300758941.7,12.15031712,1.359494772,3199300,..,..,..,..,..,103.62047,0.99923,84.92228,..,267710,28.30571251,..,1.407350639
32.4484,..,..,5.979286046,..,7512.627436,3251.011744,1.93,..,21665975319,4.793637104,7010,..,22617848386,..,67,..,7.798545833,74.37073171,2.377624155,0,14.2,..,..,275288879.4,12.25589609,0.865186525,3227100,..,..,..,..,..,104.49931,0.99948,84.68476,..,267710,28.65860955,..,0.914233804
32.2536,..,..,6.714909304,..,7555.665055,3448.328355,1.93,..,24679795396,1.614918455,6950,..,22567725990,..,64,..,13.63456066,73.82926829,2.364626121,0,13.8,..,..,256343048.1,12.33185219,0.617838918,3247100,..,..,..,..,..,105.35615,1.00224,83.66117,..,267710,29.69387967,..,0.665639188
32.0588,..,..,7.052053415,..,7875.119367,3464.096048,1.96,..,30604668357,2.348094147,7840,..,25455759403,..,60,..,17.3566884,74.12195122,2.367587022,0,13.4,..,..,303651428.2,12.32881395,-0.024640404,3246300,..,..,..,..,..,105.00762,0.99833,83.76554,..,267710,30.18307939,..,0.103150893
31.864,0.581039755,..,7.363341376,..,7901.294894,3452.96268,2.03,..,40376354070,0.970943407,10000,..,32736152916,..,67,..,11.47095603,74.17804878,2.407276689,0.072491281,12.9,-9418,..,379271850.6,12.43553226,0.861875993,3274400,..,..,..,..,..,105.69157,0.99825,84.19674,..,267710,33.24645858,..,1.153901489
